Retro_OK_batch2-2024-12-12-A,,,,,,,,,,,,,,,,,,,,,,,,,,
smiles,name,SLURM_JOB_ID,fragmenstein_runtime,Multi-SuCOS,HIPPO Pose ID,HIPPO Compound ID,_id,merge_set,original ID,SLURM_JOB_NAME,csv_name,scratch_subdir,fragmenstein_outcome,fragmenstein_mode,fragmenstein_error,inspiration_1,inspiration_2,inspiration_3,red,red-text,blue,blue-text,green,green-text,purple,purple-text
C[C@@H](O)CNC(=O)Nc1ncc(C#N)cc1Br,v1116a,217079,3.478274,0.562687,94723,46322,5224,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DBJUVUAOAUKVJM-ZCFIWIBFSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46322-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@@H](O)CNC(=O)Nc1ncc(C#N)cc1Br,v1116b,217079,3.932084,0.629889,94726,46322,5225,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DBJUVUAOAUKVJM-ZCFIWIBFSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46322-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1ccc(C#N)c(NC(=O)NC[C@H](C)O)n1,v1118a,217079,4.96999,0.579181,94733,46345,5226,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IZPLABZDEJOLGZ-QMMMGPOBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46345-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1ccc(C#N)c(NC(=O)NC[C@H](C)O)n1,v1118b,217079,3.855843,0.743102,94739,46345,5227,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IZPLABZDEJOLGZ-QMMMGPOBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46345-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1c(NC(=O)NC[C@H](C)O)ccnc1F,v1120a,217079,4.661688,0.584029,94766,46462,5228,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IHDFUVJUYRUGRC-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46462-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1c(NC(=O)NC[C@H](C)O)ccnc1F,v1120b,217079,4.05077,0.700821,94773,46462,5229,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IHDFUVJUYRUGRC-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46462-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1c(C)ccnc1NC(=O)NC[C@H](C)O,v1122a,217079,4.226598,0.698127,94787,46484,5230,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XJPXRQBFSWUOCY-QMMMGPOBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46484-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1cnc(F)c(NC(=O)NC[C@@H](C)O)c1,v1123a,217079,3.892093,0.702933,94789,46520,5231,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,ZJUVOQYBFSXHNE-ZCFIWIBFSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46520-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1cnc(F)c(NC(=O)NC[C@@H](C)O)c1,v1123b,217079,2.816097,0.669778,94792,46520,5232,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,ZJUVOQYBFSXHNE-ZCFIWIBFSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46520-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnc(Br)c(NC(=O)NC[C@@H](C)O)c1,v1125a,217079,2.862256,0.733907,94853,46793,5233,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MXGHSNNNCNSFEO-SSDOTTSWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46793-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnc(Br)c(NC(=O)NC[C@@H](C)O)c1,v1125b,217079,3.631788,0.74364,94862,46793,5234,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MXGHSNNNCNSFEO-SSDOTTSWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46793-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cc(F)cnc1Br,v1127a,217079,2.786269,0.622859,94869,46807,5235,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MFLOPZYGSAESOJ-YFKPBYRVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46807-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cc(F)cnc1Br,v1127b,217079,2.128364,0.700179,94874,46807,5236,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MFLOPZYGSAESOJ-YFKPBYRVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46807-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1ccc(NC(=O)NC[C@H](C)O)c(Br)n1,v1129a,217079,6.199352,0.553086,94881,46884,5237,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,UCKBYJAHJYDPMO-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46884-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1ccc(NC(=O)NC[C@H](C)O)c(Br)n1,v1129b,217079,4.554388,0.69782,94886,46884,5238,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,UCKBYJAHJYDPMO-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C46884-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cncc(F)c1,v1131a,217079,3.27126,0.576538,94925,47119,5239,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RFYDSEMQLKYQCX-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47119-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cncc(F)c1,v1131b,217079,2.290639,0.735512,94928,47119,5240,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RFYDSEMQLKYQCX-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47119-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](NC(=O)CN(C)CCn1cccn1)c1cc2ccccc2o1,v1133a,217084,4.471697,0.520882,94959,34156,5241,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,GUHXGWKGQSXKGL-AWEZNQCLSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C34156-P153,acceptable,expansion,None,z0653a,3vws-b,,TRUE,red,,,,,,
CCc1ncc(F)cc1NC(=O)NC[C@@H](C)O,v1134a,217079,4.409778,0.707976,94967,47198,5242,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MQYDCUPHEMHVPT-SSDOTTSWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47198-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
CCc1ncc(F)cc1NC(=O)NC[C@@H](C)O,v1134b,217079,2.98276,0.667678,94970,47198,5243,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MQYDCUPHEMHVPT-SSDOTTSWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47198-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@@H](O)CNC(=O)Nc1cncc(F)c1Br,v1136a,217079,2.483046,0.668495,94979,47254,5244,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QPBOWHPMRFGDOC-RXMQYKEDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47254-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@@H](O)CNC(=O)Nc1cncc(F)c1Br,v1136b,217079,2.52711,0.659841,94992,47254,5245,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QPBOWHPMRFGDOC-RXMQYKEDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47254-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cnc(F)c(F)c1,v1138a,217079,2.191022,0.687809,94994,47264,5246,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RFEJTTKFVGAPNB-YFKPBYRVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47264-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cnc(F)c(F)c1,v1138b,217079,2.035362,0.651388,94997,47264,5247,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RFEJTTKFVGAPNB-YFKPBYRVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47264-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
CCc1cc(Cl)cnc1NC(=O)NC[C@H](C)O,v1140a,217079,4.248345,0.609161,95009,47305,5248,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XWYYZRTVIUFZOC-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47305-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
CSc1cccnc1NC(=O)NC[C@H](C)O,v1141a,217079,3.641551,0.699926,95019,47384,5249,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,ATMJHCHWXZBLLP-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47384-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cccnc1Cl,v1142a,217079,3.099335,0.769653,95028,47422,5250,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KTCJQLOOWQRCDZ-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47422-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
c1ccc2c(-c3nccs3)nccc2c1,v1143a,217073,1.664581,0.795546,103562,30341,5251,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RYINUJYFPYCEFQ-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch002,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch002.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217073/C30341-P136,acceptable,expansion,None,z0111a,z0496a,,,,,,TRUE,green,,
C[C@H](O)CNC(=O)Nc1cccnc1Cl,v1142b,217079,3.575105,0.802513,95032,47422,5252,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KTCJQLOOWQRCDZ-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47422-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1c(NC(=O)NC[C@H](C)O)ccnc1Cl,v1145a,217079,3.647707,0.598725,95043,47445,5253,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RCINSAVLQDUDFZ-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47445-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1c(NC(=O)NC[C@H](C)O)ccnc1Cl,v1145b,217079,3.067081,0.696177,95046,47445,5254,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RCINSAVLQDUDFZ-LURJTMIESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47445-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1cc(NC(=O)NC[C@@H](C)O)cc(Cl)n1,v1147a,217079,3.56742,0.726838,95052,47509,5255,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KTAYONPEFVCZTL-ZCFIWIBFSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47509-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnc(Cl)cc1NC(=O)NC[C@H](C)O,v1148a,217079,4.835982,0.559301,95061,47523,5256,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KTHNXKMPSFBCIP-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47523-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnc(Cl)cc1NC(=O)NC[C@H](C)O,v1148b,217079,3.713275,0.655034,95071,47523,5257,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KTHNXKMPSFBCIP-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47523-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnc(Cl)c(NC(=O)NC[C@@H](C)O)c1,v1150a,217079,1.791585,0.770912,95082,47524,5258,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,JXBTZXWOKQCEHA-SSDOTTSWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47524-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnc(Cl)c(NC(=O)NC[C@@H](C)O)c1,v1150b,217079,2.47309,0.749623,95086,47524,5259,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,JXBTZXWOKQCEHA-SSDOTTSWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47524-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cc(NC(=O)NC[C@H](C)O)cc(Cl)n1,v1152a,217079,2.944551,0.770081,95106,47730,5260,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IJPRXOPUIXRMDE-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47730-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@@H](O)CNC(=O)Nc1cnc(Cl)c(Br)c1,v1153a,217079,3.62744,0.697806,95111,47731,5261,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,URFZNSCNHCZBIF-RXMQYKEDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47731-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@@H](O)CNC(=O)Nc1cnc(Cl)c(Br)c1,v1153b,217079,2.487985,0.556888,95117,47731,5262,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,URFZNSCNHCZBIF-RXMQYKEDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47731-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1ccnc(OCC(F)(F)C(F)F)c1,v1155a,217079,8.906141,0.520147,95156,47772,5263,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DMPWKZSZFURZLB-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C47772-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
COc1ccnc(OC)c1NC(=O)NC[C@H](C)O,v1156a,217079,7.19926,0.527332,95334,48228,5264,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,VFVOVIKSBLPRRV-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48228-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cc(Br)c(Cl)cn1,v1157a,217079,2.610258,0.699289,95352,48272,5265,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SJGVQJFJUSXJOY-YFKPBYRVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48272-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
C[C@H](O)CNC(=O)Nc1cc(Br)c(Cl)cn1,v1157b,217079,4.659227,0.646966,95362,48272,5266,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SJGVQJFJUSXJOY-YFKPBYRVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48272-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
CC[C@H](C)Oc1cccc(NC(=O)NC[C@@H](C)O)n1,v1159a,217079,6.693183,0.700463,95429,48650,5267,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KLOBQGFTDAOZOI-ZJUUUORDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48650-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnccc1NC(=O)NC[C@H](C)O,v1160a,217079,2.689179,0.600621,95457,48678,5268,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QVKHESCHDGANBY-QMMMGPOBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48678-P102,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cnccc1NC(=O)NC[C@H](C)O,v1160b,217079,3.674616,0.728293,95463,48678,5269,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QVKHESCHDGANBY-QMMMGPOBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48678-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
Cc1cc(NC(=O)NC[C@H](C)O)cnc1C(F)(F)F,v1162a,217079,3.734495,0.553089,95495,48762,5270,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,UAEOVPPQFOWZLJ-ZETCQYMHSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch008.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217079/C48762-P151,acceptable,expansion,None,z0211a,z0637a,,TRUE,red,,,,,,
